name,age,income,credit_score,loan_amount,employment_type,loan_status,city
Kabir,58,67059,591,673399,Salaried,Rejected,Mumbai
Fatima,39,77561,855,274351,Salaried,Rejected,Chennai
Aditya,42,112076,881,567209,Salaried,Rejected,Hyderabad
Fatima,49,138960,717,357268,Salaried,Rejected,Ahmedabad
Zoya,54,154418,804,407427,Business,Approved,Pune
Aman,67,135790,759,80496,Self-Employed,Rejected,Pune
Sara,41,128497,689,801308,Business,Approved,Kolkata
Riya,46,108641,687,305341,Self-Employed,Rejected,Pune
Aman,40,114970,775,569442,Self-Employed,Approved,Bangalore
Sara,46,99007,649,24410,Salaried,Rejected,Delhi
Imran,68,36629,874,418576,Business,Approved,Ahmedabad
Fatima,58,109374,824,386688,Salaried,Approved,Mumbai
Kabir,29,94039,809,387435,Salaried,Rejected,Kolkata
Aman,34,79026,730,387743,Business,Approved,Mumbai
Ananya,70,60928,884,700418,Self-Employed,Rejected,Hyderabad
Rohan,52,137945,534,137951,Salaried,Approved,Bangalore
Riya,48,157147,684,620432,Self-Employed,Approved,Mumbai
Rahul,63,144021,843,344027,Salaried,Rejected,Kolkata
Neha,36,116709,648,749186,Business,Rejected,Ahmedabad
Aditya,68,92050,624,385227,Self-Employed,Rejected,Hyderabad
Fatima,28,78777,414,353719,Salaried,Approved,Pune
Aisha,22,142980,879,617296,Self-Employed,Rejected,Delhi
Imran,44,145863,706,665830,Salaried,Approved,Mumbai
Arjun,28,79620,857,62537,Self-Employed,Rejected,Chennai
Riya,52,102922,784,90522,Self-Employed,Approved,Kolkata
Kabir,55,107697,681,112071,Salaried,Approved,Ahmedabad
Sara,69,58098,745,401347,Business,Rejected,Mumbai
Rahul,63,72815,842,867058,Business,Rejected,Kolkata
Sara,56,119071,843,340083,Self-Employed,Rejected,Hyderabad
Sara,58,147554,828,493412,Self-Employed,Rejected,Kolkata
Neha,38,109905,572,396410,Self-Employed,Rejected,Mumbai
Aman,52,91821,612,426540,Salaried,Approved,Mumbai
Ananya,46,154063,877,82720,Business,Approved,Ahmedabad
Neha,40,101545,811,277655,Self-Employed,Rejected,Ahmedabad
Karan,28,129218,787,887286,Self-Employed,Approved,Pune
Sara,60,118872,872,465654,Business,Rejected,Kolkata
Priya,44,94713,497,70684,Business,Rejected,Hyderabad
Sara,67,116579,899,74080,Salaried,Rejected,Pune
Imran,44,113670,850,493299,Business,Rejected,Mumbai
Priya,36,98099,676,227249,Business,Approved,Kolkata
Rahul,29,150651,799,236682,Self-Employed,Approved,Hyderabad
Riya,52,82367,688,25985,Salaried,Rejected,Bangalore
Zoya,51,91437,899,278170,Self-Employed,Approved,Delhi
Rahul,64,130696,687,409698,Self-Employed,Approved,Mumbai
Rohan,65,99481,762,1031188,Self-Employed,Approved,Kolkata
Arjun,63,161051,648,259286,Business,Approved,Bangalore
Aditya,59,144299,883,302065,Business,Rejected,Kolkata
Rohan,52,102729,774,291540,Salaried,Rejected,Hyderabad
Ananya,42,91147,878,105375,Self-Employed,Rejected,Hyderabad
Aditya,29,145532,816,867074,Salaried,Approved,Kolkata
Priya,54,151081,784,361597,Salaried,Approved,Mumbai
Neha,43,116551,785,722782,Salaried,Rejected,Delhi
Kabir,25,146926,758,577750,Business,Approved,Hyderabad
Sara,66,64487,616,553481,Self-Employed,Rejected,Kolkata
Aman,28,90021,783,902127,Salaried,Approved,Pune
Fatima,45,95243,829,366614,Self-Employed,Rejected,Kolkata
Kabir,49,141658,568,603030,Business,Rejected,Delhi
Ananya,53,112971,873,54623,Business,Approved,Bangalore
Kabir,28,92784,857,191339,Business,Rejected,Bangalore
Arjun,44,136694,634,223709,Self-Employed,Approved,Delhi
Aisha,42,96110,879,748011,Business,Rejected,Kolkata
Aman,64,102875,797,621376,Salaried,Rejected,Mumbai
Aman,57,36917,688,745550,Business,Rejected,Delhi
Aman,28,98458,694,819700,Self-Employed,Approved,Mumbai
Rohan,60,40716,584,420338,Business,Rejected,Mumbai
Zoya,46,160356,841,457882,Salaried,Rejected,Delhi
Rohan,60,114024,878,321057,Salaried,Rejected,Bangalore
Imran,33,154325,628,933926,Business,Approved,Kolkata
Imran,51,127998,724,609061,Business,Approved,Ahmedabad
Ananya,43,124182,860,48008,Salaried,Rejected,Hyderabad
Rahul,53,116706,540,206254,Business,Approved,Ahmedabad
Priya,41,142646,851,946021,Salaried,Approved,Hyderabad
Fatima,53,78236,530,131582,Salaried,Approved,Ahmedabad
Rahul,57,67475,650,821730,Salaried,Approved,Chennai
Karan,37,96820,815,845185,Self-Employed,Approved,Mumbai
Neha,63,118606,772,733023,Salaried,Approved,Pune
Arjun,42,147254,610,273252,Self-Employed,Approved,Pune
Riya,70,129476,581,464184,Salaried,Approved,Hyderabad
Arjun,57,144356,758,401599,Salaried,Approved,Kolkata
Kabir,51,92206,853,167987,Self-Employed,Rejected,Hyderabad
Fatima,57,106441,856,722261,Business,Rejected,Bangalore
Ananya,50,124102,686,385975,Self-Employed,Rejected,Pune
Rohan,31,78141,782,550162,Business,Rejected,Delhi
Aditya,43,54112,674,547583,Business,Rejected,Kolkata
Zoya,55,64530,628,369740,Self-Employed,Rejected,Bangalore
Arjun,53,146063,878,446840,Self-Employed,Rejected,Kolkata
Ananya,63,116967,694,834824,Salaried,Approved,Mumbai
Fatima,25,121351,489,139606,Salaried,Rejected,Delhi
Karan,62,106604,760,906764,Self-Employed,Rejected,Chennai
Fatima,55,158398,697,483706,Salaried,Approved,Ahmedabad
Zoya,68,99283,877,224457,Self-Employed,Rejected,Bangalore
Fatima,64,155615,855,508314,Business,Approved,Bangalore
Rohan,40,123269,671,769181,Salaried,Approved,Pune
Sara,54,107748,624,147060,Salaried,Rejected,Bangalore
Ananya,25,148775,889,195000,Business,Approved,Kolkata
Fatima,63,103367,794,1004905,Self-Employed,Rejected,Hyderabad
Rahul,52,71879,662,832932,Salaried,Rejected,Chennai
Fatima,36,154413,898,522257,Business,Approved,Pune
Sara,64,31569,733,458342,Self-Employed,Approved,Pune
Zoya,42,134622,745,64045,Self-Employed,Approved,Hyderabad
Ananya,68,161098,681,647472,Business,Rejected,Ahmedabad
Aman,29,101834,574,428496,Salaried,Approved,Kolkata
Kabir,60,91809,624,101356,Self-Employed,Rejected,Ahmedabad
Ananya,50,139148,815,309099,Business,Approved,Ahmedabad
Aditya,61,43317,862,353690,Salaried,Approved,Pune
Aditya,58,132914,897,159399,Business,Rejected,Ahmedabad
Imran,33,138396,515,390857,Salaried,Approved,Hyderabad
Fatima,44,140197,864,314154,Self-Employed,Rejected,Mumbai
Zoya,48,90031,659,91499,Self-Employed,Rejected,Hyderabad
Aisha,65,131622,889,324374,Self-Employed,Approved,Chennai
Imran,57,103793,685,545955,Self-Employed,Rejected,Kolkata
Aditya,36,91802,573,495294,Business,Rejected,Hyderabad
Kabir,33,151280,868,143362,Self-Employed,Rejected,Kolkata
Priya,50,148739,887,424032,Salaried,Rejected,Delhi
Priya,25,132037,644,644965,Salaried,Rejected,Bangalore
Aisha,61,117549,825,771213,Salaried,Approved,Bangalore
Fatima,28,163141,882,648887,Self-Employed,Approved,Kolkata
Neha,57,67978,635,412764,Business,Approved,Pune
Arjun,47,105529,847,684950,Salaried,Approved,Delhi
Rohan,69,88275,777,290142,Salaried,Approved,Delhi
Zoya,61,91276,869,688846,Business,Rejected,Pune
Fatima,69,160630,797,305332,Self-Employed,Rejected,Ahmedabad
Aman,52,115179,555,599969,Business,Approved,Ahmedabad
Fatima,67,98623,743,497659,Self-Employed,Rejected,Hyderabad
Imran,53,140262,694,330013,Salaried,Approved,Pune
Zoya,67,144034,862,261526,Business,Approved,Ahmedabad
Neha,58,157276,782,73037,Self-Employed,Approved,Hyderabad
Arjun,58,134474,615,461435,Self-Employed,Approved,Pune
Aditya,33,147120,663,199176,Salaried,Approved,Ahmedabad
Sara,66,71793,713,98549,Self-Employed,Rejected,Chennai
Arjun,42,108591,725,326369,Salaried,Approved,Pune
Neha,43,92665,849,923455,Salaried,Approved,Hyderabad
Neha,23,81880,861,448703,Business,Rejected,Bangalore
Riya,60,108069,829,764017,Self-Employed,Rejected,Hyderabad
Fatima,65,146063,693,704052,Business,Approved,Mumbai
Karan,50,136495,872,448975,Self-Employed,Rejected,Mumbai
Sara,53,106492,855,686178,Self-Employed,Rejected,Mumbai
Sara,30,86550,528,83671,Salaried,Rejected,Ahmedabad
Riya,65,47666,699,204095,Business,Approved,Kolkata
Neha,39,154904,501,734905,Salaried,Approved,Chennai
Rahul,59,151346,682,591269,Business,Approved,Kolkata
Sara,34,90588,655,108714,Business,Rejected,Hyderabad
Imran,67,137681,657,255408,Business,Rejected,Delhi
Sara,43,112915,826,537345,Business,Approved,Hyderabad
Fatima,28,51001,752,551932,Self-Employed,Approved,Delhi
Priya,45,133267,432,320798,Self-Employed,Rejected,Bangalore
Arjun,61,53375,641,228323,Salaried,Approved,Ahmedabad
Aisha,43,140580,767,154604,Self-Employed,Rejected,Pune
Aisha,65,54994,879,588118,Self-Employed,Approved,Bangalore
Rohan,65,136276,863,393988,Business,Approved,Chennai
Riya,49,104755,820,756624,Self-Employed,Rejected,Delhi
Karan,46,81280,698,516100,Business,Rejected,Mumbai
Fatima,49,106770,534,31393,Business,Rejected,Bangalore
Fatima,52,142981,629,359358,Salaried,Rejected,Mumbai
Ananya,60,154856,651,660883,Salaried,Rejected,Hyderabad
Neha,35,144350,751,337535,Self-Employed,Rejected,Mumbai
Rohan,50,133236,734,77896,Business,Rejected,Delhi
Fatima,49,138208,667,591378,Business,Approved,Hyderabad
Ananya,49,148183,524,222915,Self-Employed,Rejected,Mumbai
Kabir,37,125403,873,245495,Business,Approved,Pune
Ananya,56,84974,724,277880,Business,Rejected,Ahmedabad
Ananya,34,141253,828,822943,Business,Rejected,Delhi
Ananya,34,155506,867,532699,Self-Employed,Rejected,Hyderabad
Fatima,66,78791,710,157207,Salaried,Rejected,Hyderabad
Arjun,67,126027,872,62074,Business,Rejected,Mumbai
Rohan,23,123670,717,444620,Salaried,Approved,Chennai
Fatima,47,156799,677,186776,Salaried,Approved,Delhi
Aisha,27,78410,452,512072,Business,Rejected,Bangalore
Riya,62,135427,711,503471,Self-Employed,Approved,Ahmedabad
Arjun,34,118719,754,815853,Self-Employed,Rejected,Ahmedabad
Aman,61,144097,732,520191,Self-Employed,Rejected,Mumbai
Riya,63,122379,826,596337,Self-Employed,Approved,Bangalore
Rahul,51,132718,724,865537,Salaried,Rejected,Kolkata
Neha,54,100590,672,125837,Self-Employed,Rejected,Kolkata
Aman,37,28929,879,594834,Self-Employed,Rejected,Bangalore
Priya,57,114736,700,226946,Business,Rejected,Ahmedabad
Arjun,43,146873,896,746188,Salaried,Approved,Ahmedabad
Neha,28,97176,725,512713,Business,Rejected,Delhi
Fatima,59,151519,817,630391,Self-Employed,Rejected,Delhi
Ananya,61,73841,706,397627,Business,Approved,Delhi
Sara,39,145554,613,63917,Salaried,Rejected,Delhi
Sara,33,154123,632,616992,Business,Rejected,Kolkata
Sara,57,140523,873,175487,Salaried,Rejected,Chennai
Fatima,26,139948,648,326205,Salaried,Approved,Pune
Riya,27,99234,700,915151,Salaried,Rejected,Pune
Arjun,33,163536,855,84310,Business,Approved,Ahmedabad
Zoya,41,99431,484,193067,Business,Approved,Bangalore
Rohan,65,59701,691,633032,Salaried,Approved,Ahmedabad
Aisha,62,112207,521,475903,Salaried,Rejected,Hyderabad
Arjun,49,144592,782,239802,Salaried,Approved,Pune
Riya,46,99772,788,803606,Business,Approved,Mumbai
Ananya,32,116954,697,159873,Self-Employed,Approved,Ahmedabad
Imran,25,123762,717,154861,Self-Employed,Approved,Hyderabad
Priya,40,149550,814,828822,Self-Employed,Approved,Ahmedabad
Priya,51,152455,587,479675,Salaried,Rejected,Bangalore
Ananya,57,154974,528,546260,Business,Approved,Ahmedabad
Karan,67,130428,570,909671,Business,Rejected,Pune
Zoya,50,124421,533,937251,Self-Employed,Approved,Kolkata
Kabir,44,157110,834,588581,Business,Rejected,Kolkata
Imran,44,143513,624,600085,Salaried,Approved,Bangalore
Arjun,60,128103,661,20591,Self-Employed,Approved,Mumbai
Rohan,63,112973,780,652360,Self-Employed,Rejected,Ahmedabad
Arjun,39,136386,698,440656,Self-Employed,Approved,Hyderabad
Ananya,47,113198,779,426088,Salaried,Approved,Mumbai
Fatima,26,75465,874,412040,Self-Employed,Approved,Ahmedabad
Karan,58,154499,896,92430,Self-Employed,Approved,Mumbai
Rahul,28,150712,821,342232,Salaried,Approved,Kolkata
Karan,66,104204,843,732833,Business,Approved,Chennai
Rahul,62,140397,748,-24463,Self-Employed,Rejected,Hyderabad
Arjun,56,112471,837,736673,Business,Rejected,Bangalore
Fatima,52,104056,634,313816,Salaried,Approved,Mumbai
Kabir,38,39125,615,505855,Self-Employed,Approved,Hyderabad
Riya,32,92034,890,411945,Self-Employed,Rejected,Chennai
Imran,65,144511,759,421600,Salaried,Rejected,Bangalore
Sara,33,155610,737,488027,Salaried,Rejected,Kolkata
Priya,60,74654,723,263261,Self-Employed,Rejected,Chennai
Rohan,60,132062,682,398252,Self-Employed,Rejected,Mumbai
Aditya,59,47627,537,639498,Salaried,Approved,Ahmedabad
Zoya,66,115690,811,113565,Salaried,Rejected,Mumbai
Karan,62,146929,879,63480,Salaried,Rejected,Kolkata
Neha,30,104439,621,1022696,Business,Rejected,Pune
Arjun,49,153622,611,604830,Self-Employed,Approved,Bangalore
Kabir,54,54716,634,227696,Business,Rejected,Mumbai
Riya,69,141951,853,592331,Salaried,Rejected,Mumbai
Aman,58,69327,885,535796,Self-Employed,Approved,Pune
Kabir,48,80758,661,347422,Salaried,Rejected,Mumbai
Rohan,56,99653,847,519240,Self-Employed,Approved,Ahmedabad
Rohan,33,79306,818,409939,Business,Rejected,Hyderabad
Zoya,68,56818,502,687221,Salaried,Approved,Chennai
Riya,65,146390,792,91419,Salaried,Approved,Mumbai
Fatima,38,139636,603,121716,Business,Approved,Chennai
Ananya,30,118600,887,867086,Salaried,Rejected,Chennai
Aditya,50,148530,718,298043,Self-Employed,Approved,Delhi
Neha,69,110293,852,497043,Self-Employed,Rejected,Pune
Fatima,45,139753,631,842733,Self-Employed,Rejected,Mumbai
Karan,35,111226,635,999611,Salaried,Rejected,Kolkata
Sara,28,112542,780,486677,Salaried,Approved,Mumbai
Fatima,32,127564,720,426854,Salaried,Approved,Kolkata
Imran,25,114037,667,799638,Salaried,Approved,Kolkata
Sara,52,147017,604,532204,Business,Rejected,Mumbai
Rahul,37,88889,654,982794,Business,Rejected,Kolkata
Rohan,67,71186,665,83328,Business,Approved,Mumbai
Karan,61,161835,669,394258,Business,Rejected,Bangalore
Sara,54,101092,732,742334,Business,Approved,Hyderabad
Rohan,54,160292,512,410618,Salaried,Rejected,Hyderabad
Imran,30,84309,826,690092,Salaried,Approved,Ahmedabad
Ananya,42,129774,682,545389,Salaried,Rejected,Mumbai
Rohan,57,109169,829,579616,Self-Employed,Approved,Kolkata
Rahul,58,137013,720,571578,Business,Rejected,Kolkata
Riya,63,109426,532,410757,Salaried,Approved,Hyderabad
Imran,49,127552,642,841491,Business,Approved,Kolkata
Aisha,65,65027,545,43268,Business,Approved,Ahmedabad
Aditya,54,152733,766,448309,Salaried,Rejected,Chennai
Rahul,43,79418,782,652009,Salaried,Rejected,Ahmedabad
Fatima,27,112499,737,295958,Self-Employed,Rejected,Mumbai
Rohan,45,142825,716,607620,Business,Approved,Chennai
Kabir,29,128059,881,364240,Salaried,Rejected,Pune
Aisha,53,101336,647,463671,Business,Approved,Chennai
Ananya,51,160546,856,726328,Salaried,Rejected,Kolkata
Aisha,62,131384,895,-5557,Salaried,Approved,Pune
Riya,36,109241,876,43544,Business,Approved,Ahmedabad
Riya,62,151815,758,622460,Business,Approved,Chennai
Aman,63,124876,846,496351,Salaried,Approved,Bangalore
Aditya,48,117587,750,447801,Business,Approved,Kolkata
Neha,69,76855,868,811268,Self-Employed,Approved,Ahmedabad
Arjun,63,148002,556,98952,Self-Employed,Approved,Pune
Arjun,29,119760,832,180099,Self-Employed,Rejected,Chennai
Ananya,60,142647,751,650202,Self-Employed,Approved,Chennai
Fatima,41,112582,697,485350,Self-Employed,Approved,Mumbai
Aditya,61,130821,814,764759,Business,Approved,Ahmedabad
Priya,43,109616,710,921028,Business,Rejected,Delhi
Karan,28,50533,522,764302,Salaried,Approved,Kolkata
Aisha,69,126974,768,531011,Salaried,Rejected,Ahmedabad
Aman,23,150206,720,157819,Business,Rejected,Hyderabad
Rahul,70,118276,843,370317,Business,Approved,Pune
Fatima,55,138801,660,1006780,Self-Employed,Rejected,Kolkata
Rahul,66,133520,623,487338,Salaried,Approved,Delhi
Rahul,29,140591,879,829887,Business,Rejected,Chennai
Karan,66,148324,836,759076,Self-Employed,Rejected,Pune
Zoya,27,156858,882,871484,Salaried,Approved,Delhi
Rahul,65,52450,851,335898,Self-Employed,Rejected,Chennai
Fatima,36,77095,589,1087397,Salaried,Approved,Chennai
Fatima,53,98544,692,477472,Salaried,Rejected,Kolkata
Rohan,54,150020,836,511958,Business,Rejected,Bangalore
Rohan,31,125032,839,835379,Self-Employed,Approved,Ahmedabad
Rohan,47,156072,830,133564,Business,Approved,Mumbai
Fatima,44,143784,773,748389,Salaried,Approved,Kolkata
Rohan,30,126128,797,107128,Self-Employed,Rejected,Ahmedabad
Rahul,55,157023,733,421048,Business,Approved,Bangalore
Rohan,57,144451,828,510519,Salaried,Approved,Mumbai
Aditya,51,155432,619,467712,Salaried,Approved,Chennai
Rohan,63,96695,530,716781,Self-Employed,Rejected,Mumbai
Arjun,59,136111,878,586679,Self-Employed,Rejected,Delhi
Priya,67,89596,867,919184,Salaried,Approved,Bangalore
Neha,33,150855,767,511095,Business,Approved,Hyderabad
Aman,34,144615,790,457537,Self-Employed,Approved,Ahmedabad
Neha,55,92723,658,101049,Business,Approved,Kolkata
Riya,28,142806,590,569451,Business,Approved,Chennai
Sara,57,126125,682,596800,Self-Employed,Approved,Delhi
Arjun,65,127286,890,275155,Salaried,Rejected,Mumbai
Aditya,60,103993,768,201995,Salaried,Rejected,Mumbai
Aman,49,84157,803,923583,Salaried,Approved,Mumbai
Neha,49,149823,484,810306,Self-Employed,Approved,Chennai
Priya,53,101457,552,365827,Salaried,Rejected,Chennai
Fatima,41,134731,757,588286,Salaried,Rejected,Pune
Ananya,40,121136,736,693117,Self-Employed,Rejected,Kolkata
Aditya,65,122519,533,315526,Salaried,Approved,Chennai
Fatima,56,152306,800,929422,Self-Employed,Rejected,Mumbai
Fatima,69,117578,830,530238,Salaried,Approved,Kolkata
Rahul,26,113017,900,511589,Self-Employed,Approved,Chennai
Priya,53,111865,713,728484,Self-Employed,Approved,Pune
Ananya,64,99448,871,788324,Self-Employed,Rejected,Kolkata
Arjun,56,57291,847,444209,Business,Rejected,Chennai
Priya,30,93954,600,221993,Self-Employed,Approved,Chennai
Aisha,37,128453,899,18079,Salaried,Rejected,Mumbai
Ananya,59,117908,585,379847,Business,Rejected,Pune
Fatima,48,89722,693,976418,Self-Employed,Rejected,Delhi
Rahul,56,27490,555,722631,Salaried,Approved,Ahmedabad
Neha,48,59077,612,481872,Business,Approved,Chennai
Rahul,54,86184,642,408566,Self-Employed,Rejected,Mumbai
Zoya,70,58069,878,201768,Business,Rejected,Chennai
Aditya,44,114644,860,140776,Business,Approved,Ahmedabad
Aditya,52,69842,795,463491,Salaried,Approved,Pune
Rahul,25,92358,846,839683,Salaried,Approved,Delhi
Rohan,51,151072,778,508907,Salaried,Approved,Pune
Karan,63,94260,824,535194,Business,Rejected,Bangalore
Neha,60,153652,815,67765,Business,Rejected,Chennai
Neha,38,140925,807,950978,Self-Employed,Approved,Kolkata
Riya,52,100386,547,369392,Salaried,Rejected,Hyderabad
Fatima,59,137335,832,666276,Business,Approved,Ahmedabad
Rohan,57,123884,750,442211,Self-Employed,Approved,Chennai
Aditya,38,97267,669,853725,Business,Rejected,Mumbai
Aisha,56,138120,877,340970,Business,Approved,Mumbai
Rahul,29,121722,822,130538,Business,Approved,Pune
Rohan,46,100770,654,233289,Business,Rejected,Hyderabad
Sara,54,77863,742,898960,Self-Employed,Rejected,Chennai
Aman,55,81991,832,756163,Business,Rejected,Hyderabad
Rahul,64,126790,687,174152,Salaried,Approved,Bangalore
Aman,43,157170,535,146623,Salaried,Rejected,Delhi
Rahul,41,67597,666,492243,Salaried,Approved,Bangalore
Kabir,48,98744,841,64531,Self-Employed,Approved,Bangalore
Arjun,36,118539,875,606189,Salaried,Approved,Chennai
Ananya,63,156522,697,288616,Salaried,Approved,Ahmedabad
Aditya,64,103227,566,121421,Business,Approved,Chennai
Arjun,21,144467,869,578185,Self-Employed,Rejected,Kolkata
Aditya,50,69529,843,242540,Self-Employed,Approved,Delhi
Aditya,63,116735,748,634275,Salaried,Approved,Chennai
Ananya,35,113098,618,366918,Self-Employed,Rejected,Mumbai
Sara,31,43410,646,71211,Business,Rejected,Delhi
Sara,46,131209,630,659158,Salaried,Approved,Chennai
Fatima,47,133297,627,576535,Business,Rejected,Mumbai
Aisha,35,135628,827,635033,Business,Rejected,Bangalore
Priya,44,156677,618,366150,Salaried,Rejected,Mumbai
Imran,46,51968,849,537246,Salaried,Rejected,Ahmedabad
Neha,49,150983,627,92883,Salaried,Approved,Pune
Rahul,31,98252,797,772708,Salaried,Rejected,Ahmedabad
Imran,63,120132,840,280050,Business,Approved,Bangalore
Riya,61,118351,726,246537,Salaried,Approved,Bangalore
Aisha,27,138328,770,755407,Salaried,Rejected,Pune
Rohan,30,90878,863,324792,Self-Employed,Approved,Ahmedabad
Arjun,45,134380,839,584125,Self-Employed,Approved,Kolkata
Arjun,35,136863,707,590357,Business,Rejected,Chennai
Fatima,60,141313,851,593130,Self-Employed,Rejected,Pune
Riya,57,114104,778,132723,Salaried,Rejected,Mumbai
Rohan,68,152708,765,615744,Salaried,Rejected,Ahmedabad
Kabir,55,43102,894,393863,Business,Rejected,Pune
