name,age,income,credit_score,loan_amount,employment_type,loan_status,city
Zoya,50,127093,709,456742,Salaried,Approved,Mumbai
Rahul,49,114388,649,106605,Business,Approved,Delhi
Aditya,46,118989,767,438968,Salaried,Rejected,Chennai
Kabir,65,148272,492,765745,Salaried,Rejected,Mumbai
Aisha,32,82375,610,873062,Business,Rejected,Chennai
Sara,21,45697,663,846442,Business,Approved,Mumbai
Aman,42,53127,818,241986,Self-Employed,Approved,Hyderabad
Imran,23,82417,594,95954,Self-Employed,Rejected,Pune
Riya,29,85777,754,627497,Salaried,Rejected,Chennai
Karan,62,28676,568,748799,Salaried,Approved,Mumbai
Sara,39,113806,768,276735,Self-Employed,Approved,Mumbai
Zoya,21,61363,628,182179,Salaried,Approved,Bangalore
Aman,25,34438,727,364459,Business,Rejected,Pune
Priya,60,105818,539,621938,Self-Employed,Rejected,Chennai
Arjun,44,114918,740,407006,Salaried,Approved,Mumbai
Karan,23,32775,658,560544,Business,Rejected,Mumbai
Ananya,57,81160,730,111645,Salaried,Rejected,Ahmedabad
Kabir,37,30778,848,779234,Salaried,Approved,Kolkata
Riya,34,111797,549,647977,Self-Employed,Rejected,Hyderabad
Neha,35,27688,451,461702,Self-Employed,Rejected,Kolkata
Arjun,42,68003,454,278554,Salaried,Rejected,Chennai
Neha,52,52854,644,378312,Self-Employed,Rejected,Delhi
Neha,39,38863,685,613335,Self-Employed,Rejected,Delhi
Zoya,63,149128,743,786578,Salaried,Rejected,Bangalore
Fatima,42,137199,498,123131,Salaried,Rejected,Mumbai
Priya,64,31081,632,306151,Salaried,Rejected,Ahmedabad
Kabir,21,44853,509,142679,Self-Employed,Rejected,Ahmedabad
Rohan,60,146571,453,345268,Business,Rejected,Chennai
Neha,42,123859,738,633515,Business,Approved,Kolkata
Karan,26,47412,753,822744,Business,Approved,Ahmedabad
Kabir,23,55270,573,489437,Business,Rejected,Delhi
Rohan,50,73502,631,595952,Salaried,Approved,Pune
Riya,22,116082,755,182206,Salaried,Approved,Kolkata
Fatima,31,54576,815,838460,Business,Approved,Mumbai
Sara,65,47052,500,728465,Business,Approved,Delhi
Fatima,54,100084,700,807899,Salaried,Rejected,Chennai
Aman,27,126292,507,577573,Self-Employed,Rejected,Bangalore
Rohan,56,97168,491,815806,Business,Rejected,Chennai
Aisha,65,86662,535,788174,Business,Rejected,Pune
Imran,24,123358,845,406169,Salaried,Approved,Kolkata
Aditya,25,96760,642,688222,Salaried,Rejected,Kolkata
Kabir,42,140614,609,958310,Salaried,Rejected,Pune
Imran,31,119684,836,549931,Salaried,Approved,Mumbai
Kabir,60,63606,724,183652,Business,Approved,Bangalore
Imran,24,58025,495,340900,Self-Employed,Rejected,Kolkata
Riya,29,146183,833,952041,Business,Approved,Pune
Rahul,57,103963,813,255817,Business,Rejected,Mumbai
Kabir,29,29733,774,267954,Salaried,Rejected,Hyderabad
Kabir,35,136722,517,186927,Business,Rejected,Kolkata
Kabir,65,139794,502,305537,Self-Employed,Approved,Bangalore
Imran,53,37260,663,401760,Salaried,Approved,Ahmedabad
Rohan,21,114414,479,411165,Business,Rejected,Bangalore
Priya,50,85240,632,467211,Business,Rejected,Pune
Arjun,29,125650,486,767002,Salaried,Rejected,Delhi
Aisha,47,114474,801,828354,Salaried,Approved,Kolkata
Rahul,31,101289,833,606674,Salaried,Rejected,Pune
Karan,37,57498,829,617502,Self-Employed,Approved,Pune
Rahul,31,44770,740,135102,Salaried,Approved,Pune
Fatima,53,32323,637,475577,Business,Rejected,Chennai
Karan,46,85359,835,969614,Salaried,Approved,Ahmedabad
Zoya,30,36024,742,587022,Self-Employed,Approved,Chennai
Rohan,58,62609,848,850133,Self-Employed,Approved,Hyderabad
Fatima,48,76316,550,768125,Self-Employed,Rejected,Bangalore
Imran,43,26118,604,728662,Business,Approved,Ahmedabad
Sara,29,135953,536,454058,Salaried,Rejected,Ahmedabad
Aman,26,63734,525,318148,Salaried,Rejected,Ahmedabad
Aisha,62,97719,806,386133,Self-Employed,Approved,Delhi
Fatima,55,121331,702,672978,Business,Rejected,Pune
Karan,30,108816,572,809541,Self-Employed,Rejected,Pune
Zoya,37,53914,552,636893,Self-Employed,Rejected,Bangalore
Priya,50,49465,637,749096,Salaried,Rejected,Chennai
Riya,36,59175,553,904837,Salaried,Approved,Bangalore
Aditya,63,94337,705,475373,Salaried,Rejected,Chennai
Aditya,44,138189,689,866171,Business,Rejected,Ahmedabad
Aman,52,68361,682,470873,Business,Rejected,Hyderabad
Aditya,33,72250,572,507793,Self-Employed,Rejected,Kolkata
Arjun,46,75680,822,673532,Business,Rejected,Ahmedabad
Riya,48,52344,593,182616,Salaried,Approved,Delhi
Zoya,22,95187,807,58304,Business,Rejected,Chennai
Riya,53,36473,624,244369,Self-Employed,Approved,Delhi
Priya,57,74976,653,366761,Self-Employed,Approved,Delhi
Sara,21,84401,591,193349,Salaried,Rejected,Chennai
Aditya,38,48801,647,178492,Self-Employed,Rejected,Mumbai
Sara,62,96363,748,254905,Salaried,Rejected,Delhi
Aisha,40,126810,612,979175,Self-Employed,Rejected,Bangalore
Rahul,49,99261,661,280697,Business,Approved,Kolkata
Riya,22,95013,780,769594,Business,Approved,Pune
Aditya,31,43623,511,133257,Self-Employed,Approved,Kolkata
Neha,41,45502,557,430368,Business,Rejected,Hyderabad
Ananya,48,141546,708,886250,Self-Employed,Approved,Hyderabad
Rahul,24,39736,704,253419,Business,Rejected,Delhi
Rohan,65,94341,660,885329,Self-Employed,Approved,Delhi
Fatima,50,84371,517,655347,Self-Employed,Rejected,Ahmedabad
Aisha,33,50556,689,53570,Salaried,Rejected,Hyderabad
Arjun,61,116785,632,904894,Salaried,Rejected,Kolkata
Kabir,22,146578,638,391294,Business,Approved,Mumbai
Neha,51,137241,799,236836,Business,Approved,Delhi
Zoya,41,85701,789,937810,Salaried,Approved,Pune
Arjun,35,100191,804,880221,Salaried,Rejected,Bangalore
Riya,52,46558,467,258099,Salaried,Rejected,Bangalore
Rahul,43,117954,528,593264,Self-Employed,Rejected,Delhi
Riya,59,109525,545,653574,Business,Rejected,Kolkata
Kabir,29,119258,641,695262,Self-Employed,Rejected,Bangalore
Imran,31,44762,777,776899,Self-Employed,Rejected,Bangalore
Ananya,54,104087,761,232773,Salaried,Approved,Hyderabad
Priya,65,115897,850,921992,Salaried,Approved,Chennai
Arjun,48,80944,494,581917,Self-Employed,Rejected,Mumbai
Ananya,24,97250,685,97774,Business,Approved,Delhi
Sara,28,125203,708,896123,Salaried,Approved,Bangalore
Priya,21,89407,513,213547,Self-Employed,Rejected,Pune
Ananya,56,113836,736,712825,Salaried,Rejected,Pune
Aditya,63,129039,772,505859,Business,Approved,Hyderabad
Imran,46,87714,552,390065,Self-Employed,Approved,Hyderabad
Zoya,34,115551,528,198514,Salaried,Rejected,Mumbai
Neha,37,45180,627,637426,Business,Rejected,Delhi
Aman,32,121239,631,474701,Salaried,Approved,Ahmedabad
Ananya,34,73705,785,101704,Self-Employed,Rejected,Bangalore
Ananya,36,33738,781,170313,Business,Approved,Mumbai
Zoya,38,38702,570,56619,Self-Employed,Approved,Chennai
Arjun,28,110616,737,389695,Salaried,Rejected,Mumbai
Zoya,35,126550,647,232992,Self-Employed,Rejected,Mumbai
Karan,63,77336,567,648643,Business,Rejected,Kolkata
Aditya,25,66134,824,340297,Self-Employed,Approved,Mumbai
Fatima,57,34531,539,706627,Business,Rejected,Pune
Aditya,38,34439,489,643731,Business,Rejected,Chennai
Imran,22,99655,793,145760,Business,Approved,Ahmedabad
Aisha,58,67079,680,623698,Self-Employed,Rejected,Chennai
Fatima,51,130306,450,900608,Salaried,Rejected,Mumbai
Arjun,31,112380,457,124575,Business,Approved,Kolkata
Fatima,30,65302,487,261587,Business,Rejected,Bangalore
Ananya,60,77891,686,607821,Business,Approved,Kolkata
Neha,34,34724,534,497073,Self-Employed,Approved,Kolkata
Aman,29,82389,783,458319,Business,Approved,Mumbai
Fatima,65,100599,721,610741,Business,Rejected,Kolkata
Arjun,43,56094,776,268108,Business,Approved,Hyderabad
Aman,61,125920,645,394788,Self-Employed,Approved,Bangalore
Arjun,32,55562,513,201762,Salaried,Approved,Delhi
Aditya,43,135384,462,862222,Self-Employed,Rejected,Kolkata
Aisha,39,98798,777,528250,Self-Employed,Approved,Kolkata
Fatima,21,43386,665,638526,Self-Employed,Approved,Ahmedabad
Arjun,52,77548,602,650200,Self-Employed,Rejected,Kolkata
Aisha,47,131983,553,454390,Self-Employed,Rejected,Ahmedabad
Aman,37,137446,619,84630,Salaried,Approved,Ahmedabad
Fatima,65,53913,690,258855,Salaried,Rejected,Ahmedabad
Riya,60,49441,687,512819,Salaried,Rejected,Pune
Riya,29,99620,806,448623,Salaried,Approved,Chennai
Neha,58,86073,818,58343,Salaried,Approved,Chennai
Priya,54,46115,686,483612,Business,Approved,Bangalore
Riya,26,136847,610,693911,Self-Employed,Rejected,Chennai
Aditya,39,79256,786,505736,Salaried,Rejected,Hyderabad
Zoya,39,122691,563,372323,Business,Rejected,Hyderabad
Priya,60,40900,652,647043,Business,Rejected,Bangalore
Aditya,37,61148,746,522792,Self-Employed,Approved,Bangalore
Aisha,47,59576,458,601366,Business,Approved,Delhi
Imran,58,68016,706,490536,Salaried,Rejected,Kolkata
Neha,57,112688,722,723757,Business,Approved,Hyderabad
Neha,27,26045,839,648744,Self-Employed,Approved,Delhi
Riya,28,137777,695,848683,Salaried,Approved,Kolkata
Kabir,33,62626,772,794232,Self-Employed,Approved,Chennai
Fatima,29,29887,575,60654,Salaried,Approved,Hyderabad
Rahul,40,75004,482,205589,Business,Rejected,Bangalore
Sara,30,142602,827,967128,Self-Employed,Approved,Pune
Karan,34,121185,686,399509,Self-Employed,Rejected,Chennai
Fatima,33,68354,748,403770,Business,Rejected,Kolkata
Riya,26,145939,743,689090,Salaried,Approved,Pune
Priya,56,64104,546,321974,Business,Rejected,Chennai
Imran,26,34499,564,618369,Business,Approved,Chennai
Kabir,39,141686,543,249747,Self-Employed,Rejected,Delhi
Aditya,23,137456,577,254370,Self-Employed,Approved,Kolkata
Rohan,47,52251,785,163017,Salaried,Approved,Hyderabad
Rahul,58,79484,708,827468,Business,Rejected,Ahmedabad
Aditya,23,97373,783,379035,Business,Approved,Delhi
Ananya,45,123731,748,102557,Salaried,Rejected,Pune
Aisha,49,141558,596,117540,Self-Employed,Approved,Hyderabad
Riya,40,52241,613,111284,Salaried,Rejected,Bangalore
Aman,24,46413,532,904659,Business,Rejected,Hyderabad
Kabir,32,83779,834,403133,Business,Approved,Delhi
Kabir,54,45095,769,881738,Salaried,Approved,Mumbai
Priya,42,77595,743,163043,Salaried,Rejected,Bangalore
Sara,22,53765,551,315959,Self-Employed,Rejected,Kolkata
Rahul,63,143083,669,871363,Self-Employed,Rejected,Chennai
Aman,49,137184,668,198891,Self-Employed,Rejected,Chennai
Imran,36,142787,833,109418,Salaried,Approved,Hyderabad
Neha,24,35255,538,292043,Business,Rejected,Hyderabad
Zoya,36,28806,560,334010,Business,Approved,Delhi
Neha,50,33926,747,898821,Business,Approved,Mumbai
Fatima,31,111758,517,356891,Salaried,Approved,Chennai
Ananya,37,111580,729,535039,Business,Rejected,Pune
Neha,62,108369,803,569246,Self-Employed,Approved,Hyderabad
Rohan,37,31559,647,427236,Business,Rejected,Bangalore
Arjun,30,128365,796,541950,Business,Approved,Delhi
Zoya,32,45388,612,677884,Salaried,Approved,Chennai
Ananya,37,144912,709,809910,Business,Rejected,Delhi
Sara,36,107208,546,523295,Business,Rejected,Pune
Aisha,29,36080,494,99436,Salaried,Rejected,Kolkata
Aisha,36,116342,627,771797,Business,Rejected,Ahmedabad
Aisha,63,145105,487,526488,Salaried,Rejected,Kolkata
Aditya,61,147228,565,677325,Salaried,Approved,Chennai
Neha,65,71525,541,677234,Self-Employed,Rejected,Pune
Rohan,32,43625,702,456648,Business,Approved,Hyderabad
Karan,32,46436,460,428238,Self-Employed,Approved,Delhi
Karan,32,74398,797,386071,Business,Approved,Hyderabad
Imran,33,144114,549,825985,Business,Rejected,Mumbai
Ananya,33,62997,600,366713,Self-Employed,Approved,Mumbai
Neha,53,103541,747,396652,Salaried,Approved,Hyderabad
Riya,21,137745,641,693668,Business,Rejected,Ahmedabad
Rohan,25,105226,842,967457,Self-Employed,Rejected,Bangalore
Imran,52,58735,769,786090,Salaried,Approved,Ahmedabad
Neha,31,149207,756,827079,Self-Employed,Approved,Ahmedabad
Riya,49,145754,704,547198,Self-Employed,Approved,Delhi
Arjun,57,45134,458,488683,Salaried,Rejected,Ahmedabad
Neha,30,131105,759,190321,Salaried,Approved,Chennai
Fatima,30,102663,596,172710,Salaried,Rejected,Chennai
Karan,34,30510,527,670140,Self-Employed,Rejected,Chennai
Neha,35,82133,575,535776,Business,Rejected,Delhi
Arjun,60,119728,601,746338,Salaried,Rejected,Mumbai
Aman,42,111932,582,703789,Business,Rejected,Mumbai
Aisha,27,50497,554,809013,Salaried,Rejected,Bangalore
Arjun,23,60731,743,610393,Salaried,Approved,Delhi
Zoya,32,136477,527,148944,Salaried,Rejected,Pune
Fatima,53,111867,507,795777,Self-Employed,Rejected,Delhi
Sara,55,90470,655,362427,Salaried,Rejected,Pune
Zoya,54,67823,584,633293,Business,Rejected,Mumbai
Ananya,29,134729,794,51006,Salaried,Approved,Ahmedabad
Karan,49,108660,718,553779,Salaried,Approved,Chennai
Sara,61,77655,594,962487,Self-Employed,Rejected,Hyderabad
Sara,59,82061,820,185582,Salaried,Approved,Hyderabad
Neha,60,43469,816,507303,Salaried,Approved,Delhi
Aditya,22,65060,803,117070,Salaried,Approved,Hyderabad
Sara,55,53437,507,345074,Business,Rejected,Kolkata
Aditya,26,86742,764,518203,Salaried,Approved,Ahmedabad
Imran,57,115525,719,151224,Business,Approved,Delhi
Fatima,28,121384,731,70869,Salaried,Rejected,Bangalore
Aisha,47,27744,827,771618,Business,Rejected,Delhi
Karan,21,70591,550,834330,Salaried,Approved,Chennai
Neha,33,139421,499,54035,Self-Employed,Rejected,Mumbai
Neha,38,57017,721,992821,Salaried,Rejected,Mumbai
Karan,47,135421,765,229218,Business,Approved,Mumbai
Priya,55,116423,671,221981,Self-Employed,Rejected,Ahmedabad
Imran,32,135603,734,982745,Salaried,Rejected,Ahmedabad
Sara,34,131765,697,477304,Business,Approved,Pune
Sara,61,96084,834,917331,Self-Employed,Approved,Delhi
Imran,36,81892,732,369504,Salaried,Rejected,Mumbai
Kabir,30,112008,708,879530,Salaried,Rejected,Bangalore
Neha,27,113214,726,940396,Business,Approved,Bangalore
Rahul,50,121622,757,813701,Salaried,Approved,Kolkata
Fatima,46,149868,696,566956,Self-Employed,Rejected,Pune
Sara,61,119811,639,915622,Business,Approved,Delhi
Rohan,62,131590,586,309378,Salaried,Rejected,Delhi
Fatima,47,40306,685,577609,Business,Approved,Pune
Ananya,58,136834,723,724498,Salaried,Approved,Hyderabad
Karan,32,121262,795,67444,Business,Rejected,Delhi
Riya,44,116217,654,609799,Self-Employed,Rejected,Delhi
Neha,57,133715,498,195087,Self-Employed,Approved,Kolkata
Rahul,42,67749,564,681603,Self-Employed,Rejected,Ahmedabad
Ananya,49,121753,602,979661,Salaried,Rejected,Mumbai
Rohan,30,125248,766,482019,Self-Employed,Approved,Hyderabad
Rohan,57,106098,652,557962,Salaried,Rejected,Mumbai
Zoya,40,114915,798,572222,Self-Employed,Rejected,Chennai
Rohan,46,61149,488,583786,Salaried,Approved,Hyderabad
Sara,36,62876,684,594197,Business,Approved,Chennai
Aman,45,63399,847,662661,Business,Approved,Mumbai
Aman,21,128852,759,224761,Business,Rejected,Ahmedabad
Aisha,31,40501,466,221994,Self-Employed,Rejected,Delhi
Neha,46,77456,598,629733,Business,Approved,Mumbai
Rahul,38,95076,579,425987,Business,Rejected,Pune
Aisha,56,139984,726,650974,Business,Rejected,Bangalore
Ananya,42,88237,606,749145,Business,Rejected,Bangalore
Priya,37,134236,830,161134,Business,Approved,Chennai
Imran,21,44579,678,876595,Self-Employed,Approved,Mumbai
Riya,23,114084,626,805188,Self-Employed,Approved,Ahmedabad
Aditya,62,51647,458,424799,Self-Employed,Approved,Hyderabad
Aisha,57,50111,674,617659,Business,Approved,Hyderabad
Neha,53,124768,695,806037,Salaried,Rejected,Pune
Imran,47,140105,779,892683,Salaried,Approved,Mumbai
Zoya,48,73806,802,178844,Salaried,Approved,Bangalore
Aditya,40,149478,579,187915,Business,Rejected,Mumbai
Aisha,63,69950,666,635761,Self-Employed,Approved,Chennai
Fatima,45,43581,848,182168,Salaried,Rejected,Chennai
Neha,51,42947,611,496137,Salaried,Rejected,Delhi
Zoya,28,104821,454,397902,Salaried,Rejected,Bangalore
Karan,49,128956,465,321182,Self-Employed,Rejected,Hyderabad
Fatima,40,95934,597,767995,Self-Employed,Rejected,Chennai
Ananya,41,47376,499,939300,Salaried,Rejected,Bangalore
Neha,26,42980,597,399193,Business,Approved,Chennai
Neha,65,133645,755,109094,Salaried,Approved,Bangalore
Kabir,26,146964,484,801966,Self-Employed,Rejected,Bangalore
Priya,61,85727,703,214681,Self-Employed,Rejected,Hyderabad
Neha,60,70417,734,386577,Business,Approved,Chennai
Aman,32,101605,792,370102,Salaried,Approved,Chennai
Arjun,27,78225,509,576759,Self-Employed,Rejected,Kolkata
Arjun,49,33724,478,402309,Salaried,Rejected,Mumbai
Riya,37,83751,682,372181,Self-Employed,Approved,Kolkata
Zoya,61,53157,632,859896,Salaried,Rejected,Hyderabad
Rohan,28,134217,686,174867,Self-Employed,Rejected,Hyderabad
Priya,33,59073,598,938568,Business,Approved,Bangalore
Imran,52,91918,723,81756,Salaried,Approved,Bangalore
Neha,47,35898,485,771819,Salaried,Rejected,Bangalore
Arjun,48,147727,469,587898,Self-Employed,Rejected,Delhi
Zoya,43,129124,539,553231,Business,Approved,Kolkata
Sara,56,81989,544,381318,Business,Approved,Pune
Priya,49,115637,606,478441,Self-Employed,Rejected,Bangalore
Ananya,51,131452,712,102431,Salaried,Approved,Pune
Ananya,33,63343,592,961586,Self-Employed,Approved,Kolkata
Arjun,49,122295,643,220483,Business,Rejected,Ahmedabad
Aditya,40,54423,557,903155,Self-Employed,Rejected,Delhi
Rahul,45,107458,670,324719,Self-Employed,Rejected,Mumbai
Rahul,65,29840,507,100566,Business,Rejected,Chennai
Arjun,55,143740,569,923107,Business,Approved,Chennai
Neha,55,102915,659,745804,Business,Rejected,Hyderabad
Rohan,62,63641,649,340387,Business,Rejected,Hyderabad
Ananya,58,73589,674,228988,Business,Rejected,Chennai
Sara,42,108245,813,648752,Self-Employed,Rejected,Delhi
Rohan,58,31729,541,200427,Salaried,Rejected,Kolkata
Zoya,55,104849,788,990776,Business,Rejected,Pune
Rohan,54,95837,546,720352,Business,Rejected,Kolkata
Aditya,21,146402,618,837074,Business,Rejected,Hyderabad
Neha,42,131284,500,878278,Self-Employed,Rejected,Bangalore
Rahul,54,76277,717,159902,Salaried,Rejected,Delhi
Priya,34,94227,707,408318,Self-Employed,Rejected,Pune
Rahul,60,89446,725,133662,Self-Employed,Rejected,Chennai
Rohan,60,111073,818,650685,Business,Rejected,Delhi
Fatima,50,100640,474,438399,Self-Employed,Rejected,Delhi
Aman,48,101703,556,281746,Self-Employed,Rejected,Pune
Rahul,53,95577,834,71671,Business,Rejected,Kolkata
Sara,63,66735,549,182683,Business,Approved,Ahmedabad
Kabir,28,100454,573,875506,Business,Approved,Pune
Priya,57,87168,607,190929,Business,Approved,Chennai
Sara,48,30539,743,111940,Business,Rejected,Chennai
Kabir,53,119002,512,94791,Self-Employed,Approved,Chennai
Aman,40,52810,815,533433,Salaried,Approved,Ahmedabad
Kabir,65,129212,721,570292,Salaried,Rejected,Ahmedabad
Imran,49,35337,561,773734,Self-Employed,Rejected,Ahmedabad
Aman,43,56718,766,113285,Business,Rejected,Mumbai
Arjun,48,36842,637,713611,Self-Employed,Rejected,Kolkata
Neha,62,68818,647,910263,Self-Employed,Rejected,Bangalore
Aisha,43,70444,509,156180,Self-Employed,Approved,Hyderabad
Rahul,63,42566,710,301641,Self-Employed,Approved,Kolkata
Aman,31,96395,754,492314,Business,Approved,Ahmedabad
Aditya,36,63664,540,596559,Salaried,Rejected,Ahmedabad
Sara,25,132085,810,766133,Self-Employed,Approved,Pune
Zoya,60,116300,686,389035,Business,Approved,Bangalore
Rahul,47,133558,585,94935,Self-Employed,Approved,Pune
Imran,29,89279,559,58674,Self-Employed,Rejected,Delhi
Aditya,48,42605,710,964738,Salaried,Rejected,Hyderabad
Imran,50,40212,720,841651,Business,Rejected,Bangalore
Aditya,22,100411,660,653070,Salaried,Rejected,Ahmedabad
Neha,65,124112,787,952055,Business,Approved,Mumbai
Aman,53,95330,840,949883,Self-Employed,Rejected,Kolkata
Ananya,43,39665,811,298648,Self-Employed,Approved,Kolkata
Fatima,28,84442,586,981414,Salaried,Rejected,Mumbai
Aditya,56,98393,511,877154,Salaried,Rejected,Ahmedabad
Imran,23,51620,606,268381,Business,Rejected,Pune
Priya,56,86589,676,733566,Business,Rejected,Chennai
Aditya,35,53108,657,347758,Self-Employed,Approved,Kolkata
Sara,27,55480,817,58838,Business,Approved,Mumbai
Neha,43,50297,712,916023,Business,Rejected,Ahmedabad
Aisha,55,41740,652,189712,Self-Employed,Rejected,Hyderabad
Aisha,37,33889,785,938544,Salaried,Rejected,Bangalore
Aditya,62,71674,680,534258,Salaried,Approved,Mumbai
Aditya,25,27579,478,791632,Business,Rejected,Kolkata
Priya,27,99059,560,217311,Self-Employed,Rejected,Chennai
Zoya,56,109311,488,112387,Business,Rejected,Kolkata
Ananya,27,108137,523,201202,Self-Employed,Approved,Kolkata
Neha,30,122571,649,318183,Business,Approved,Ahmedabad
Rahul,44,35240,703,932882,Self-Employed,Approved,Delhi
Sara,37,134101,805,727051,Business,Approved,Bangalore
Fatima,27,94936,768,104125,Salaried,Approved,Bangalore
Karan,27,115117,645,275561,Salaried,Approved,Kolkata
Aisha,49,116024,784,228085,Salaried,Rejected,Delhi
Fatima,59,68938,849,880915,Salaried,Rejected,Ahmedabad
Rahul,29,34185,742,427897,Salaried,Rejected,Ahmedabad
Sara,21,69428,688,548908,Business,Approved,Chennai
